database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	iBAT ZT_00 rep1	iBAT ZT_00 rep2	iBAT ZT_00 rep3	iBAT ZT_00 rep4	iBAT ZT_03 rep1	iBAT ZT_03 rep2	iBAT ZT_03 rep3	iBAT ZT_03 rep4	iBAT ZT_06 rep1	iBAT ZT_06 rep2	iBAT ZT_06 rep3	iBAT ZT_06 rep4	iBAT ZT_09 rep1	iBAT ZT_09 rep2	iBAT ZT_09 rep3	iBAT ZT_09 rep4	iBAT ZT_12 rep1	iBAT ZT_12 rep2	iBAT ZT_12 rep3	iBAT ZT_12 rep4	iBAT ZT_15 rep1	iBAT ZT_15 rep2	iBAT ZT_15 rep3	iBAT ZT_15 rep4	iBAT ZT_18 rep1	iBAT ZT_18 rep2	iBAT ZT_18 rep3	iBAT ZT_18 rep4	iBAT ZT_21 rep1	iBAT ZT_21 rep2	iBAT ZT_21 rep3	iBAT ZT_21 rep4
	C47H82O8P1N1			PE(42:6)	818.5713	[M-H]-															12.9506	11.105	6.08273	11.8752	9.89426	10.3188	13.3177	9.83433	10.5229	9.79377	13.947	8.67564	9.21399	4.5985	11.8111	7.82125	9.98784	7.23671	11.4667	12.1023	11.0125	4.73051	7.55532	9.20569	3.82327	6.26189	9.20765	7.3873	7.86762	6.35012	9.61563	7.31375
	C47H80O8P1N1			PE(42:7)	816.5558	[M-H]-															18.7629	15.8508	6.97394	18.361	14.6703	16.0207	24.4556	14.7994	17.8977	14.5984	29.4421	12.7544	18.2969	8.19715	20.7461	14.2994	14.5543	12.9155	18.6677	20.8441	14.678	6.0295	9.06009	13.129	4.19318	7.80657	12.4916	8.0199	8.93603	8.07307	15.0783	9.50068
	C47H78O8P1N1			PE(42:8)	814.5402	[M-H]-															8.17624	5.65228	2.69847	10.4639	5.11084	7.2899	14.1353	6.50121	8.30099	5.76581	14.488	5.55529	7.90985	2.36964	11.4303	5.77578	6.72738	4.38546	7.26852	11.0326	6.39114	2.11272	2.76928	4.07024	1.72882	3.08624	3.94634	2.82051	4.86769	2.01814	5.95722	3.69016
	C47H76O8P1N1			PE(42:9)	812.5244	[M-H]-															5.65284	3.17181	1.57296	7.81692	3.32296	4.41653	10.8269	4.66878	7.1865	3.37287	11.1294	3.48913	4.33228	0.632819	7.80769	3.56305	3.23583	1.84118	3.83286	8.64449	3.49628	0.273541	0.466364	2.01214	1.11039	1.13679	1.81821	1.44261	1.7913	0.581957	3.45843	2.64743
	C47H74O8P1N1			PE(42:10)	810.509	[M-H]-															18.7262	10.5082	4.18571	22.0285	6.55557	10.9287	35.3308	12.4171	21.625	9.53906	33.1462	7.53696	11.8461	2.63934	26.3792	9.5239	7.21545	6.9883	12.473	26.512	9.69127	1.35858	2.52417	7.01733	2.48391	4.28043	5.06002	3.07285	5.52331	1.68331	9.84041	7.80932
	C49H92O8P1N1			PE(44:3)	852.649	[M-H]-															1.54695	1.04368	0.519259	1.10472	0.762915	0.844567	1.58534	0.884017	1.4488	1.20543	1.6862	0.699943	1.0249	0.228194	1.40248	0.960586	1.15992	0.60978	1.04547	1.04572	0.969672	0.532824	1.06656	0.845949	0.152962	0.304314	1.29332	0.458374	0.464974	0.307878	1.39395	0.562311
	C49H90O8P1N1			PE(44:4)	850.6339	[M-H]-															4.71915	4.52626	1.82729	4.02966	2.85501	2.65274	4.86519	3.25125	3.34754	3.37947	4.65111	2.70796	3.21926	1.44678	3.75257	2.60347	4.02445	3.19763	4.07102	4.30676	3.21444	1.12041	2.83161	2.70611	1.24099	1.74957	4.20273	2.73973	1.87187	1.48845	4.68015	2.24389
	C49H88O8P1N1			PE(44:5)	848.6182	[M-H]-															3.51937	3.7682	1.99967	3.51845	3.55496	2.39601	4.02073	2.27103	3.396	3.27029	3.97678	2.85532	3.11135	3.11082	2.6013	2.47024	4.16373	4.47949	4.74173	3.26463	3.23259	2.17111	3.75216	3.50451	1.1827	1.31226	3.91164	1.83514	3.85486	1.9849	3.02424	1.98855
	C49H86O8P1N1			PE(44:6)	846.6025	[M-H]-															4.22321	3.33478	1.7751	3.87869	2.9581	2.4118	3.70862	2.88941	4.07438	3.6747	4.03946	2.97621	3.54509	1.37646	3.43928	2.41466	3.51956	2.80535	4.02205	3.49844	3.02316	1.87131	1.9084	2.69684	0.697439	1.78878	3.50802	1.47516	2.74247	1.05612	2.9028	2.09502
	C49H84O8P1N1			PE(44:7)	844.5868	[M-H]-															5.82952	3.30605	1.48181	5.00455	3.86175	2.76856	4.97151	3.3125	4.31083	3.05565	4.2308	3.00452	3.66031	2.95348	3.97382	4.52257	4.10456	4.24862	6.49729	3.70218	2.7825	1.13185	2.3184	2.96052	0.573737	1.70595	3.4345	1.87092	3.64042	1.89848	3.68246	1.9026
	C49H82O8P1N1			PE(44:8)	842.5705	[M-H]-															1.12474	0.575019	0.306297	1.69194	0.595199	0.591967	1.4256	0.558685	1.29082	0.77818	1.64545	0.616225	1.15551	0.251821	1.76418	0.32621	0.830277	0.569377	0.827875	1.62821	0.407429	0.233489	0.303356	0.274812	0.124714	0.230724	0.334896	0.315146	0.384748	0.462462	0.768586	0.461298
	C49H80O8P1N1			PE(44:9)	840.5548	[M-H]-															0.952837	0.424622	0.432207	1.98143	1.05277	0.948716	1.97046	0.579743	1.33269	0.519682	1.73382	0.409968	0.804614	0.269858	1.69539	0.7859	1.12291	0.456827	0.789831	1.34738	0.394905	0.368279	0.862478	0.575172	0.39895	0.575539	0.510191	0.297103	0.551532	0.358187	0.896838	0.691449
	C49H78O8P1N1			PE(44:10)	838.54	[M-H]-															5.58473	2.94912	1.00698	8.28345	5.51498	8.18221	15.9298	4.2683	8.46825	3.93525	10.3523	2.86138	4.33869	0.807829	10.0218	3.10629	5.79172	1.87933	5.65664	9.5204	3.24365	0.322521	0.684574	1.68551	0.990622	0.964112	2.17951	1.78746	3.26485	0.647726	3.50981	1.53113
	C35H70O7P1N1			PE(P-30:0)	646.4817	[M-H]-															3.25067	3.17405	1.75057	2.25855	2.97381	1.62178	1.03249	1.22993	1.52357	2.00054	3.29571	1.82537	2.15243	1.83472	1.62418	2.69061	2.17921	2.16348	3.1853	2.51961	1.90416	1.62545	2.82522	2.32051	0.616153	2.00054	2.57971	1.92985	1.1096	2.52652	2.56304	1.8293
	C35H68O7P1N1			PE(P-30:1)	644.4663	[M-H]-															0.768278	0.618017	0.601752	0.890117	0.656201	0.687043	1.38277	1.24495	0.469055	0.379887	1.24285	0.471252	0.541457	1.17795	0.983575	0.551141	1.08509	0.511823	0.391335	1.81516	0.714035	2.37363	0.619575	0.451671	0.309276	0.509124	0.548407	0.545269	0.287408	0.563706	0.629235	2.10977
	C37H74O7P1N1			PE(P-32:0)	674.5128	[M-H]-															44.6204	42.2138	27.4813	36.1123	39.1997	28.8802	21.9909	19.6694	27.1808	30.9448	32.912	29.446	34.9368	26.5789	25.3314	32.9741	29.7819	32.7943	40.0802	34.0273	31.0918	24.0591	42.5768	38.9896	15.3661	31.8505	42.5321	34.5485	25.9604	30.3721	43.6746	26.4331
	C37H72O7P1N1			PE(P-32:1)	672.4975	[M-H]-															65.1182	55.1927	46.2711	62.2792	59.084	72.4042	117.849	86.7503	46.2588	45.5439	88.0064	48.1459	46.83	38.416	84.9346	51.5653	96.0105	46.9112	44.3618	71.2568	55.5452	25.993	54.2707	53.1026	30.1345	56.1031	56.1319	54.725	46.9817	51.9517	64.2931	56.7466
	C37H70O7P1N1			PE(P-32:2)	670.4815	[M-H]-															3.23201	2.68979	2.71812	2.72536	2.84227	2.5667	2.54065	2.73601	2.37759	1.87977	4.44173	2.73562	2.80076	2.41424	2.98364	2.62939	4.6855	2.93122	3.5796	3.04742	2.50163	2.48328	3.35466	2.62126	1.40428	2.20877	3.32304	2.21319	1.97984	1.96416	3.46821	2.29604
	C38H76O7P1N1			PE(P-33:0)	688.5289	[M-H]-															1.30687	1.1606	0.670524	0.852945	1.21793	0.638452	0.570727	0.447228	0.726827	0.715188	1.01666	0.675389	0.889975	0.674101	0.666869	0.748941	0.976397	0.8699	1.48533	0.732378	0.70457	0.531159	1.14073	0.858523	0.289881	0.786997	1.19108	1.06788	0.88044	0.720012	0.97965	0.493687
	C38H74O7P1N1			PE(P-33:1)	686.513	[M-H]-															3.90725	2.82062	2.63895	3.54087	3.18175	3.46838	4.74194	3.69369	2.33516	2.33795	4.48766	2.49181	1.86078	1.76226	3.87123	2.15042	4.90773	2.09695	4.3138	2.763	2.39382	1.52454	3.38481	2.3226	1.34907	2.57305	4.09191	3.16489	3.67147	1.93894	2.96476	2.16627
	C38H72O7P1N1			PE(P-33:2)	684.4972	[M-H]-															2.14994	1.22791	1.0887	1.76461	1.21548	1.43591	2.01667	1.9157	1.19834	0.987818	2.26844	1.3243	1.20566	0.726961	2.22475	1.37976	1.69906	1.14338	1.33576	1.61734	0.950115	0.640748	0.920714	1.02869	0.702641	1.43073	1.23917	1.63166	0.729319	1.20883	1.93627	0.728855
	C39H78O7P1N1			PE(P-34:0)	702.5447	[M-H]-															30.2979	29.7901	17.606	21.9261	25.6923	20.2055	19.257	11.0759	21.4192	19.2151	24.2941	16.584	20.1871	13.5328	17.8077	18.7048	23.1423	20.1372	34.1272	20.7277	17.2548	13.1233	27.6339	19.7068	7.94038	14.8806	38.0934	23.864	27.9665	14.5464	25.628	12.7568
	C39H76O7P1N1			PE(P-34:1)	700.5291	[M-H]-															222.717	247.635	195.114	190.173	252.466	235.45	363.198	175.768	171.353	133.147	241.407	140.225	139.474	124.715	224.018	140.867	352.261	136.508	330.409	180.7	133.889	82.3609	296.84	139.595	86.7996	135.083	418.928	255.165	376.158	140.625	225.358	123.808
	C39H74O7P1N1			PE(P-34:2)	698.5131	[M-H]-															501.851	324.118	229.603	379.316	300.88	348.814	459.497	334.354	368.923	331.21	523.845	295.545	329.774	195.966	470.996	305.895	441.083	291.732	357.128	413.719	276.022	171.463	245.835	250.647	129.118	278.283	341.832	267.837	246.775	231.734	460.897	266.076
	C39H72O7P1N1			PE(P-34:3)	696.4973	[M-H]-															11.7608	7.51919	5.8002	10.4639	11.2739	7.74193	17.3931	10.4619	8.84586	7.08134	13.1528	7.43673	8.99427	3.94181	13.1442	6.50012	11.6308	5.23664	8.27575	10.0196	5.21372	2.65261	5.12606	4.89243	4.24757	7.52036	9.62653	9.13274	6.7722	4.62027	11.6881	7.42333
	C40H78O7P1N1			PE(P-35:1)	714.5449	[M-H]-															5.26796	8.65383	7.88415	3.6738	9.49806	6.92568	9.97555	3.69956	3.67357	2.91554	5.4287	3.16049	3.16991	3.51864	4.14604	2.85422	13.3985	3.26238	13.5692	3.84001	2.59492	2.63543	12.5015	3.33086	2.28251	2.85708	18.3429	9.5825	19.9717	3.41264	4.27458	2.35822
	C40H76O7P1N1			PE(P-35:2)	712.529	[M-H]-															11.5742	7.79662	5.92929	7.10469	7.39141	7.55593	8.77746	6.91497	6.20769	7.67909	9.15166	6.09448	6.18134	4.51134	9.13256	6.27818	11.5091	6.10372	9.31022	7.82997	5.69232	3.60704	6.86293	5.37293	3.35987	6.16422	8.9705	8.60937	8.88091	5.56203	7.89447	4.87818
	C40H72O7P1N1			PE(P-35:4)	708.4975	[M-H]-															4.40227	2.20139	1.3861	4.02052	2.49692	1.99527	3.90189	1.91592	2.684	2.63013	5.36233	1.92801	3.13487	1.1697	3.80065	2.44726	2.92882	2.07915	3.01368	4.01548	1.85537	1.19618	1.61626	1.605	0.78008	1.71605	1.82368	1.46515	2.16051	1.08077	2.95812	1.68302
	C41H82O7P1N1			PE(P-36:0)	730.5761	[M-H]-															6.83224	5.07738	2.66473	4.15842	4.61274	3.62567	3.42577	2.11516	4.98842	4.10842	5.08665	3.74566	3.87398	2.99357	3.79906	4.0477	3.75461	4.49211	6.01151	3.85744	3.11646	3.16914	4.41172	3.50506	1.30531	2.56044	5.02035	4.03053	4.39444	2.78037	5.04355	2.32388
	C41H80O7P1N1			PE(P-36:1)	728.5603	[M-H]-															94.9058	227.184	197.145	76.6014	228.447	184.506	284.948	59.2427	71.2601	55.0342	99.4005	57.3883	63.0403	81.7301	86.2053	60.9226	353.529	55.1742	376.905	71.1975	49.8915	35.0318	323.725	54.8654	61.9526	47.0067	531.18	273.453	494.475	72.4256	86.9274	44.3862
	C41H78O7P1N1			PE(P-36:2)	726.5447	[M-H]-															329.211	332.635	275.411	220.955	322.783	312.477	434.253	182.922	224.055	194.39	302.221	174.333	204.343	156.418	263.552	181.147	490.31	174.17	513.116	223.758	162.23	101.796	396.523	147.772	102.611	156.267	617.999	345.244	493.851	156.037	273.215	138.656
	C41H76O7P1N1			PE(P-36:3)	724.5288	[M-H]-															138.35	87.1033	67.9199	100.458	88.6331	97.4394	152.452	95.9942	94.6796	84.7274	147.345	70.8835	83.2212	48.3789	135.574	79.5747	133.727	70.8638	111.797	121.525	72.8543	44.9743	80.4412	62.8056	36.305	67.7419	112.732	73.4772	90.3601	59.1795	118.791	68.3992
	C41H74O7P1N1			PE(P-36:4)	722.5131	[M-H]-															1026.86	548.585	342.799	895.019	482.118	493.464	772.055	448.868	807.894	577.658	1220.35	462.094	717.586	301.48	986.625	667.85	648.068	583.844	765.522	900.749	503.205	295.563	393.78	401.367	184.178	376.93	501.776	337.491	469.846	273.301	778.636	420.057
	C41H72O7P1N1			PE(P-36:5)	720.4974	[M-H]-															33.4174	14.3424	11.0071	17.5099	14.3062	16.2199	36.5023	18.5038	26.96	19.9834	39.4972	12.9231	18.0772	8.10806	38.4708	18.7874	22.6374	15.1997	19.0546	29.5713	13.7195	6.02488	9.01948	8.86117	3.86	6.67781	15.5491	5.09192	8.80837	6.59826	25.6025	15.3996
	C41H70O7P1N1			PE(P-36:6)	718.482	[M-H]-															2.13796	0.808478	0.856444	2.53677	0.89192	1.2159	1.93002	1.09554	1.90612	0.936882	4.2101	0.649139	1.23375	0.41609	3.04529	1.61094	1.18201	1.04097	1.67964	2.51503	0.697191	0.400238	0.578138	0.731497	0.227626	0.703961	0.862807	0.496639	0.639942	0.311403	1.44375	0.732255
	C42H82O7P1N1			PE(P-37:1)	742.5765	[M-H]-															1.46071	1.30164	1.02513	1.0133	1.07064	1.14403	1.8086	0.775602	1.10209	0.791302	1.50562	0.782349	0.671397	0.503749	1.21862	0.639855	1.60743	0.586159	1.7864	1.05611	0.533404	0.129989	1.19015	0.412895	0.444175	0.79755	2.49227	1.52802	2.16302	0.245283	0.951294	0.395435
	C42H80O7P1N1			PE(P-37:2)	740.5607	[M-H]-															3.82974	2.48345	1.60362	2.62146	2.15719	2.44995	3.56434	2.20602	2.64122	2.28623	3.95844	1.9965	2.09155	1.08743	3.21085	1.67906	3.55386	1.41461	3.0545	2.51006	1.81408	1.16303	2.29291	1.57812	0.873844	1.62202	2.8338	2.19433	2.83912	1.40774	2.85438	1.3917
	C42H78O7P1N1			PE(P-37:3)	738.5452	[M-H]-															3.08066	2.57412	2.97334	2.30029	2.1925	2.88924	2.8625	3.90117	2.51128	2.72968	3.46284	2.4347	3.18429	1.82085	2.34768	2.07084	3.38395	2.18661	2.29568	3.3287	3.10473	1.63396	2.09575	1.92045	2.5942	2.0151	2.23945	2.19627	1.66336	1.71225	2.30928	2.89673
	C42H76O7P1N1			PE(P-37:4)	736.5292	[M-H]-															25.9547	10.729	8.02516	17.6988	12.6496	12.5925	18.3962	11.4709	16.9921	13.4269	25.5588	10.6576	15.2268	7.66451	22.0634	13.4232	15.3398	13.527	17.6081	20.3998	10.9844	6.48917	9.83134	8.93145	4.99198	9.2938	11.1486	9.80159	14.8722	6.2866	16.9453	8.99873
	C42H74O7P1N1			PE(P-37:5)	734.5137	[M-H]-															2.22476	1.00195	0.466636	1.44889	1.03278	0.704183	2.61871	0.953055	1.72931	1.34836	2.31705	0.669144	1.22128	0.273295	2.45753	0.799859	0.942482	0.92695	1.23208	1.94844	0.914789	0.356913	0.604886	0.341539	0.158563	0.481071	0.789798	0.264062	0.573032	0.180687	0.961524	0.845826
	C42H72O7P1N1			PE(P-37:6)	732.4977	[M-H]-															2.84252	1.41108	1.05932	2.38588	1.02404	1.37602	2.31462	1.31966	2.50647	1.65648	3.39829	1.39032	2.11889	0.607451	2.85113	1.67024	1.65978	0.969559	2.0821	2.74169	1.03698	0.508746	0.663897	0.958501	0.357248	0.986018	1.21486	0.510708	1.29074	0.512657	1.70493	1.32638
	C43H84O7P1N1			PE(P-38:1)	756.5913	[M-H]-															15.7126	13.9665	9.73886	12.0535	12.7989	11.7461	21.2016	8.06973	10.0932	9.45597	13.9375	9.2584	9.56872	7.36162	10.7423	8.33369	16.1434	8.52132	17.8427	9.90733	7.69126	5.27772	15.0492	8.36581	4.66406	7.16978	21.6702	14.6306	17.5426	8.04441	13.8563	5.99675
	C43H82O7P1N1			PE(P-38:2)	754.5757	[M-H]-															55.3863	34.9458	22.2169	37.2949	30.112	33.6695	49.48	30.1533	39.8831	33.4668	57.0663	30.3207	35.8163	19.8811	48.0763	28.6787	42.5942	28.3802	42.8491	35.6298	26.3318	18.0975	25.5764	24.7077	11.9436	25.0959	41.3931	31.5754	27.9203	19.4719	43.927	21.4444
	C43H80O7P1N1			PE(P-38:3)	752.5602	[M-H]-															56.5617	33.3458	21.9987	46.9872	28.6397	33.498	52.9727	29.4359	40.5792	30.8889	58.4609	25.9063	32.5141	16.9799	50.7279	28.9673	37.7841	24.9141	39.2394	38.9158	26.6804	14.3663	21.9439	23.0198	12.1316	21.673	39.3817	26.6371	31.5946	17.0032	43.9993	20.6466
	C43H78O7P1N1			PE(P-38:4)	750.5443	[M-H]-															627.899	330.384	213.947	503.464	300.436	326.782	528.929	269.392	485.96	340.667	660.228	273.792	407.235	178.624	556.277	342.806	397.741	304.326	473.083	472.881	274.342	147.065	237.054	221.349	112.584	219.936	370.422	250.612	372.963	162.372	441.957	224.381
	C43H76O7P1N1			PE(P-38:5)	748.5284	[M-H]-															318.614	153.864	110.224	245.422	165.845	186.218	336.717	169.471	240.519	171.99	410.629	135.219	212.686	83.7334	338.154	189.305	219.262	155.145	220.023	313.376	142.176	76.6005	117.907	112.791	54.6464	107.044	148.9	98.7956	142.506	78.0497	216.31	132.623
	C43H74O7P1N1			PE(P-38:6)	746.5133	[M-H]-															649.422	319.216	186.365	557.85	318.845	352.853	533.696	293.287	575.488	386.709	892.453	306.339	479.833	165.382	664.491	426.162	358.266	357.988	520.158	581.431	250.769	138.797	204.083	216.396	100.963	211.025	267.443	180.526	260.098	147.969	430.972	255.776
	C43H72O7P1N1			PE(P-38:7)	744.4976	[M-H]-															4.42615	0.330407	0.735155	2.90327	1.48006	1.34404	4.54954	2.18686	3.59608	1.32424	6.59523	1.28134	3.42798	0.10276	5.69967	1.86415	2.71152	1.1631	2.40053	3.72554	1.11611		0.598736	0.495596	0.0642878	0.359393	1.5359	0.16281	0.369005		2.40256	0.797988
	C44H80O7P1N1			PE(P-39:4)	764.5604	[M-H]-															10.0743	4.52889	3.17154	7.08647	4.73321	4.7107	8.86923	3.99927	7.24574	4.83903	10.6742	4.21143	5.15092	2.17393	8.70343	3.97335	5.80229	3.97992	6.66168	6.44604	4.1046	1.07007	3.09316	1.74244	1.6123	3.28649	4.69095	3.76495	6.65932	2.39421	5.47626	2.86106
	C44H78O7P1N1			PE(P-39:5)	762.5447	[M-H]-															4.95865	1.95374	1.59522	3.15728	2.38465	2.86911	4.84401	1.95771	3.64944	2.34052	5.63977	2.21452	2.69046	0.926246	4.6076	2.05342	2.75833	1.90485	3.00701	3.46216	1.68171	0.731873	1.49063	1.24916	0.687502	1.37468	2.76597	1.78185	3.16303	1.02194	2.59866	1.28106
	C44H76O7P1N1			PE(P-39:6)	760.5292	[M-H]-															12.279	6.08457	3.55894	8.5071	6.02284	6.83135	9.64968	5.62249	9.01001	6.64331	14.3233	5.7027	7.58409	2.675	11.1405	7.12236	7.02298	6.34144	9.56971	9.55821	4.58926	2.56283	4.17471	3.79698	2.31833	4.49071	4.64435	4.03614	5.94697	2.84413	6.60108	4.54002
	C45H88O7P1N1			PE(P-40:1)	784.623	[M-H]-															1.11128	2.04087	1.83595	0.919387	1.89235	1.66767	2.29188	0.645205	0.934338	0.912278	1.1923	0.561474	0.744547	0.902434	0.798551	0.761402	2.44889	0.758578	2.68538	0.605235	0.652677	0.211667	2.77758	0.748628	0.535608	0.626637	3.95682	2.54178	3.69691	0.74981	0.913054	0.404449
	C45H86O7P1N1			PE(P-40:2)	782.6074	[M-H]-															2.60442	2.53364	2.34553	2.40845	2.61557	2.80292	4.61255	1.77769	2.14448	1.7968	3.29782	1.74921	1.93188	1.34728	2.6497	1.71437	4.05127	1.26084	4.26087	1.97488	1.47615	0.255554	2.90706	1.06555	0.827596	1.40024	4.78463	3.38465	4.07856	1.70331	2.3448	1.16274
	C45H84O7P1N1			PE(P-40:3)	780.5917	[M-H]-															18.5092	11.0587	7.98504	16.4928	10.0652	11.336	19.5554	9.69671	14.1968	11.8912	18.6918	9.54875	11.3004	5.8317	17.915	9.75615	13.012	8.37812	14.4226	12.5521	8.50118	4.95407	6.98738	8.02938	4.13346	7.57529	14.1758	10.9651	11.6709	5.58832	14.363	7.33272
	C45H82O7P1N1			PE(P-40:4)	778.5759	[M-H]-															105.175	62.3011	43.392	94.2936	59.1646	63.0241	121.807	46.7639	89.5657	59.7286	118.323	48.7769	68.6081	29.6996	105.987	55.33	80.6347	44.8516	95.4074	77.4584	43.3698	23.4177	20.6967	36.0848	21.4699	36.1425	88.6684	60.6573	97.2073	25.2811	71.0747	35.631
	C45H80O7P1N1			PE(P-40:5)	776.5604	[M-H]-															77.8109	43.4073	31.1306	62.5762	44.2095	51.931	94.7463	37.4517	63.37	41.3065	92.8961	33.2344	45.3783	21.8307	78.1718	40.0269	57.4594	34.0323	68.144	60.3999	31.4703	16.5915	33.0455	24.9852	14.3861	23.729	64.4517	36.8035	64.6201	18.3245	53.207	26.1946
	C45H78O7P1N1			PE(P-40:6)	774.5445	[M-H]-															306.085	146.473	86.2694	240.262	135.774	156.02	242.733	127.502	247.395	169.305	349.599	131.911	200.002	69.7864	266.923	166.875	162.952	143.589	226.44	233.034	111.432	52.9157	88.3931	92.1075	45.1229	99.1759	154.789	98.2459	135.982	61.2123	189.443	100.783
	C45H76O7P1N1			PE(P-40:7)	772.5287	[M-H]-															98.8182	39.3956	23.7106	77.3385	48.3186	53.1434	109.564	52.4242	91.6846	53.9965	173.812	42.5261	75.0994	19.7118	124.926	63.8766	58.0232	48.4006	70.9903	111.366	33.1666	18.8622	25.4765	27.6335	10.8052	26.7204	28.5595	17.5778	30.0925	17.2695	57.6938	35.131
	C45H74O7P1N1			PE(P-40:8)	770.5136	[M-H]-															14.5738	4.91679	3.31018	11.0717	5.96891	6.55902	12.9637	6.58779	12.9656	7.23226	25.6182	6.41165	9.92893	2.39539	17.6723	9.50683	6.79435	7.17413	9.20615	16.0039	4.35166	2.13978	2.64198	3.28003	0.984414	3.09118	3.47496	2.14077	3.80537	2.0067	7.97576	4.27002
	C46H80O7P1N1			PE(P-41:6)	788.5603	[M-H]-															3.56358	1.03012	0.485613	2.33287	1.01387	1.44661	2.94957	1.23605	2.79323	1.84753	3.50916	1.21264	1.7997	0.736295	3.05055	1.13921	1.63957	1.23946	2.09487	2.41583	0.995815	0.489245	0.844781	0.888254	0.303658	0.909714	1.29827	0.642665	1.33441	0.321403	1.62866	0.82481
	C47H88O7P1N1			PE(P-42:3)	808.623	[M-H]-															2.34963	0.839737	1.10758	1.90254	1.15977	1.27753	2.57649	0.842727	1.77709	1.77233	2.32115	1.13087	0.953012	0.704862	1.91723	0.881149	1.44675	0.642502	1.73023	1.51255	0.631326	0.431861	0.870237	0.732651	0.484423	0.763599	1.76947	1.4296	1.91642	0.365253	1.54157	0.693178
	C47H86O7P1N1			PE(P-42:4)	806.6074	[M-H]-															5.66062	4.38172	3.01613	6.51112	3.41271	4.33819	7.93884	3.41403	5.48302	3.78702	6.98042	3.03313	3.97935	1.88726	6.54824	3.11627	5.1619	2.68492	5.87254	4.11915	2.2934	0.731507	3.08774	1.73163	1.2208	2.29333	6.13412	3.91851	5.76355	1.6745	4.23925	2.25173
	C47H84O7P1N1			PE(P-42:5)	804.5919	[M-H]-															10.1549	5.18278	3.72326	8.76506	5.50275	5.85468	12.4778	4.69157	8.72539	6.29493	12.8499	4.66224	6.38531	2.54636	11.3949	5.50434	6.46396	4.06827	8.28382	7.75738	3.96355	1.60676	3.34021	2.89985	1.89655	3.7242	6.31178	5.05982	6.08241	1.83897	6.87419	3.43289
	C47H82O7P1N1			PE(P-42:6)	802.5761	[M-H]-															32.5838	14.0778	8.35511	27.7613	12.2724	14.0354	28.5832	12.9384	29.9565	18.077	41.6654	14.462	21.0354	7.22716	31.1443	15.6424	14.3423	13.0818	22.6497	21.42	10.9958	5.46633	8.32527	8.34393	4.51968	9.79769	12.7726	10.1069	11.9797	5.35566	18.2962	9.9568
	C47H80O7P1N1			PE(P-42:7)	800.5609	[M-H]-															5.48444	2.17065	1.11131	3.96644	2.38174	2.45362	5.66595	2.56291	4.37003	2.77573	9.01875	2.11032	3.73338	1.29089	6.35049	2.53224	2.49552	1.84087	3.90569	4.4067	1.71874	0.675228	1.51468	2.14866	0.467099	1.28006	1.87986	1.21675	1.90451	0.708187	2.77322	1.43982
	C49H84O7P1N1			PE(P-44:7)	828.592	[M-H]-															1.7075	0.819816	0.372193	1.24938	0.901572	0.741038	2.2565	0.782299	2.12134	1.25034	3.005	0.869273	1.35038	0.646179	2.48165	0.915307	0.87351	0.704706	1.54024	1.49394	0.262444	0.142195	0.222839	0.296283	0.189567	0.408771	0.479848	0.329041	0.364401	0.216535	1.07895	0.461393
	C39H80O7P1N1			PE(O-34:0)	704.5604	[M-H]-															0.95996	1.24811	0.849618	0.618922	0.886966	0.614066	0.573262	0.298139	0.454947	0.333691	0.440222	0.405247	0.339687	0.455414	0.372128	0.591807	0.707588	0.442553	1.04982	0.449786	0.444219	0.631514	1.26834	0.61492	0.388984	0.560179	1.68014	0.880996	1.17089	0.429825	0.885877	0.342516
	C39H78O7P1N1			PE(O-34:1)	702.5445	[M-H]-															5.75208	4.72422	3.59587	4.07632	5.36622	5.03786	5.61193	2.83992	3.08219	2.70093	4.88253	2.55917	2.92051	3.06594	3.67791	3.11024	30.7962	2.91265	6.07693	3.01132	2.88592	2.52028	5.29575	3.51992	1.52976	2.29036	7.89454	4.67986	6.72685	2.97128	5.34915	1.96364
	C41H82O7P1N1			PE(O-36:1)	730.576	[M-H]-															5.64035	4.63931	3.0663	5.17399	3.4673	4.4664	5.59191	3.2159	4.56547	3.52045	4.84034	3.06495	3.7854	2.39006	4.30442	2.99735	4.62108	2.62712	5.00856	3.51065	3.12005	2.17135	3.69486	3.07147	1.6337	2.54278	6.93169	4.31905	4.3388	2.8159	6.09433	2.40433
	C43H86O7P1N1			PE(O-38:1)	758.607	[M-H]-															1.73216	1.56333	0.937236	2.21168	1.27228	1.18897	1.78466	1.18952	1.42245	1.47686	1.33103	1.19196	1.53873	0.910353	1.75229	1.09306	1.58914	1.02064	1.28988	1.19824	1.30287	0.774679	1.28213	1.03306	0.625142	0.941692	2.13789	1.26295	1.41967	0.677588	2.21083	1.10069
	C43H84O7P1N1			PE(O-38:2)	756.5915	[M-H]-															5.08176	3.69919	2.49255	5.34092	3.43582	3.27238	4.32104	3.03346	4.27356	4.17767	4.59497	2.88897	3.56959	2.89584	4.58521	3.12029	3.7136	3.09799	3.936	3.29998	3.47941	2.25203	2.49728	2.96281	1.45338	2.82655	4.55598	3.99244	2.93175	2.85985	4.97436	2.25792
